,Property Types,Price,Street Addresses,City,State,Zipcode,Sqft Area,Beds,Baths,Links
28,House for Sale,"400,000","400 Thunderhead Canyon Dr,",Wildwood,MO,63011,"2,916",4,3.5,https://www.realtor.com//realestateandhomes-detail/400-Thunderhead-Canyon-Dr_Wildwood_MO_63011_M79405-33973
29,House for Sale,"442,500","325 Berry Brook Ct,",Wildwood,MO,63011,"2,660",4,3.5,https://www.realtor.com//realestateandhomes-detail/325-Berry-Brook-Ct_Wildwood_MO_63011_M74937-42103
30,House for Sale,"274,900","1017 Mallow Dr,",Ellisville,MO,63011,"1,647",3,2,https://www.realtor.com//realestateandhomes-detail/1017-Mallow-Dr_Ellisville_MO_63011_M71151-24498
31,House for Sale,"289,900","422 Monticello Dr,",Ballwin,MO,63011,"1,698",3,2,https://www.realtor.com//realestateandhomes-detail/422-Monticello-Dr_Ballwin_MO_63011_M84296-09756
32,House for Sale,"319,900","1004 Bedford Ln,",Ballwin,MO,63011,"1,909",4,2.5,https://www.realtor.com//realestateandhomes-detail/1004-Bedford-Ln_Ballwin_MO_63011_M88187-28652
33,House for Sale,"309,000","8 Grellnor Pl,",Manchester,MO,63011,"2,183",3,1.5,https://www.realtor.com//realestateandhomes-detail/8-Grellnor-Pl_Manchester_MO_63011_M86249-46455
34,House for Sale,"399,900","1611 Clayton Spur Ct,",Ellisville,MO,63011,"2,280",5,3.5,https://www.realtor.com//realestateandhomes-detail/1611-Clayton-Spur-Ct_Ellisville_MO_63011_M81612-22885
35,House for Sale,"339,900","400 Nottingham Dr,",Ballwin,MO,63011,"2,721",4,2.5,https://www.realtor.com//realestateandhomes-detail/400-Nottingham-Dr_Ballwin_MO_63011_M83193-96176
36,House for Sale,"469,900","1546 Virginia Dr,",Ellisville,MO,63011,"3,142",4,3.5,https://www.realtor.com//realestateandhomes-detail/1546-Virginia-Dr_Ellisville_MO_63011_M81366-50291
37,House for Sale,"279,900","856 Claymont Dr,",Ballwin,MO,63011,"1,754",4,2,https://www.realtor.com//realestateandhomes-detail/856-Claymont-Dr_Ballwin_MO_63011_M70867-83306
38,House for Sale,"350,000","1572 Englebrook Dr,",Wildwood,MO,63011,"2,796",3,2.5,https://www.realtor.com//realestateandhomes-detail/1572-Englebrook-Dr_Wildwood_MO_63011_M80853-35088
39,Condo/Townhome,"525,000","512 Trevi Ln,",Ballwin,MO,63011,"1,807",3,3,https://www.realtor.com//realestateandhomes-detail/512-Trevi-Ln_Ballwin_MO_63011_M87586-11043
40,House for Sale,"335,900","617 Forrester Dr,",Manchester,MO,63011,"2,910",4,4,https://www.realtor.com//realestateandhomes-detail/617-Forrester-Dr_Manchester_MO_63011_M97818-21145
41,House for Sale,"369,900","914 Morena Ct,",Ballwin,MO,63011,"2,200",4,2,https://www.realtor.com//realestateandhomes-detail/914-Morena-Ct_Ballwin_MO_63011_M83313-21277
42,House for Sale,"340,000","8 Nicolet Dr,",Manchester,MO,63011,"2,528",5,3,https://www.realtor.com//realestateandhomes-detail/8-Nicolet-Dr_Ballwin_MO_63011_M70599-39752
43,House for Sale,"645,000","270 Churchill Ln,",Ballwin,MO,63011,"4,164",4,3.5,https://www.realtor.com//realestateandhomes-detail/270-Churchill-Ln_Ballwin_MO_63011_M80840-64162
44,House for Sale,"319,900","302 Wildbrier Dr,",Ballwin,MO,63011,"2,319",5,2,https://www.realtor.com//realestateandhomes-detail/302-Wildbrier-Dr_Ballwin_MO_63011_M81879-54121
45,House for Sale,"350,000","349 Cherry Hill Dr,",Ellisville,MO,63011,"2,397",3,2.5,https://www.realtor.com//realestateandhomes-detail/349-Cherry-Hill-Dr_Ellisville_MO_63011_M73739-32097
46,Condo/Townhome,"270,000","2511 Newpoint Dr,",Wildwood,MO,63011,"1,576",3,3,https://www.realtor.com//realestateandhomes-detail/2511-Newpoint-Dr_Wildwood_MO_63011_M80332-57936
47,House for Sale,"279,900","147 Country Creek Ct,",Ballwin,MO,63011,"2,001",3,2.5,https://www.realtor.com//realestateandhomes-detail/147-Country-Creek-Ct_Ballwin_MO_63011_M84542-50248
48,House for Sale,"340,000","402 Baberton Dr,",Ballwin,MO,63011,"2,419",4,2.5,https://www.realtor.com//realestateandhomes-detail/402-Baberton-Dr_Ballwin_MO_63011_M71071-30510
49,House for Sale,"229,000","1390 Marsh Ave,",Ellisville,MO,63011,"1,008",4,2,https://www.realtor.com//realestateandhomes-detail/1390-Marsh-Ave_Ellisville_MO_63011_M89348-31843
50,House for Sale,"199,900","607 Morewood Ct,",Manchester,MO,63011,"1,376",3,2,https://www.realtor.com//realestateandhomes-detail/607-Morewood-Ct_Manchester_MO_63011_M89701-54882
51,House for Sale,"490,000","16727 Highland Summit Dr,",Wildwood,MO,63011,"2,995",5,4.5,https://www.realtor.com//realestateandhomes-detail/16727-Highland-Summit-Dr_Ballwin_MO_63011_M80957-43475
52,House for Sale,"310,000","140 Wild Oak Ct,",Ballwin,MO,63011,"1,888",4,2.5,https://www.realtor.com//realestateandhomes-detail/140-Wild-Oak-Ct_Ballwin_MO_63011_M70034-78883
53,House for Sale,"365,000","1660 Waldens Meadow Ct,",Ellisville,MO,63011,"2,431",4,3.5,https://www.realtor.com//realestateandhomes-detail/1660-Waldens-Meadow-Ct_Ellisville_MO_63011_M83469-57045
54,House for Sale,"243,900","818 Crestland Dr,",Ballwin,MO,63011,"1,110",4,2,https://www.realtor.com//realestateandhomes-detail/818-Crestland-Dr_Ballwin_MO_63011_M70156-94592
55,Condo/Townhome,"525,000","512 Trevi Ln,",Ballwin,MO,63011,"1,807",3,3,https://www.realtor.com//realestateandhomes-detail/512-Trevi-Ln_Ballwin_MO_63011_M87586-11043
56,House for Sale,"281,000","420 Claymont Dr,",Ballwin,MO,63011,"1,969",3,2,https://www.realtor.com//realestateandhomes-detail/420-Claymont-Dr_Ballwin_MO_63011_M71186-08421
57,House for Sale,"459,500","1963 Woodmoor Ridge Dr,",Wildwood,MO,63011,"2,654",4,3.5+,https://www.realtor.com//realestateandhomes-detail/1963-Woodmoor-Ridge-Dr_Ballwin_MO_63011_M76763-81784
58,House for Sale,"299,900","1012 Wagonwheel Trl,",Ellisville,MO,63011,"1,822",3,2,https://www.realtor.com//realestateandhomes-detail/1012-Wagonwheel-Trl_Ellisville_MO_63011_M73001-82797
59,House for Sale,"400,000","400 Thunderhead Canyon Dr,",Wildwood,MO,63011,"2,916",4,3.5,https://www.realtor.com//realestateandhomes-detail/400-Thunderhead-Canyon-Dr_Wildwood_MO_63011_M79405-33973
60,House for Sale,"484,900","806 Woodsdale Ct,",Wildwood,MO,63011,"2,882",5,3.5,https://www.realtor.com//realestateandhomes-detail/806-Woodsdale-Ct_Wildwood_MO_63011_M70592-32585
61,House for Sale,"299,000","953 Chartrand Dr,",Ballwin,MO,63011,"1,600",4,3,https://www.realtor.com//realestateandhomes-detail/953-Chartrand-Dr_Ballwin_MO_63011_M86282-74496
62,House for Sale,"274,900","1017 Mallow Dr,",Ellisville,MO,63011,"1,647",3,2,https://www.realtor.com//realestateandhomes-detail/1017-Mallow-Dr_Ellisville_MO_63011_M71151-24498
63,House for Sale,"469,900","1546 Virginia Dr,",Ellisville,MO,63011,"3,142",4,3.5,https://www.realtor.com//realestateandhomes-detail/1546-Virginia-Dr_Ellisville_MO_63011_M81366-50291
64,House for Sale,"194,900","983 Claytonbrook Dr,",Ballwin,MO,63011,"1,699",2,2,https://www.realtor.com//realestateandhomes-detail/983-Claytonbrook-Dr_Ballwin_MO_63011_M71721-07273
65,House for Sale,"229,500","234 Pleasant Grove Ave,",Ballwin,MO,63011,"1,678",3,2.5,https://www.realtor.com//realestateandhomes-detail/234-Pleasant-Grove-Ave_Ballwin_MO_63011_M88396-17360
66,House for Sale,"442,500","325 Berry Brook Ct,",Wildwood,MO,63011,"2,660",4,3.5,https://www.realtor.com//realestateandhomes-detail/325-Berry-Brook-Ct_Wildwood_MO_63011_M74937-42103
67,House for Sale,"350,000","1572 Englebrook Dr,",Wildwood,MO,63011,"2,796",3,2.5,https://www.realtor.com//realestateandhomes-detail/1572-Englebrook-Dr_Wildwood_MO_63011_M80853-35088
68,House for Sale,"339,900","400 Nottingham Dr,",Ballwin,MO,63011,"2,721",4,2.5,https://www.realtor.com//realestateandhomes-detail/400-Nottingham-Dr_Ballwin_MO_63011_M83193-96176
69,House for Sale,"452,500","2208 Edge Wood Manor Ln,",Wildwood,MO,63011,"3,030",5,4.5,https://www.realtor.com//realestateandhomes-detail/2208-Edge-Wood-Manor-Ln_Ballwin_MO_63011_M82267-96606
70,House for Sale,"369,900","914 Morena Ct,",Ballwin,MO,63011,"2,200",4,2,https://www.realtor.com//realestateandhomes-detail/914-Morena-Ct_Ballwin_MO_63011_M83313-21277
71,House for Sale,"210,000","911 Parkway Dr,",Ballwin,MO,63011,"1,520",3,2,https://www.realtor.com//realestateandhomes-detail/911-Parkway-Dr_Ballwin_MO_63011_M89549-51080
72,House for Sale,"309,000","8 Grellnor Pl,",Manchester,MO,63011,"2,183",3,1.5,https://www.realtor.com//realestateandhomes-detail/8-Grellnor-Pl_Manchester_MO_63011_M86249-46455
73,House for Sale,"384,900","363 Royal Village Dr,",Manchester,MO,63011,"2,843",6,3.5,https://www.realtor.com//realestateandhomes-detail/363-Royal-Village-Dr_Ballwin_MO_63011_M88172-16157
74,House for Sale,"429,900","16404 Prestwick Place Ln,",Wildwood,MO,63011,"2,672",4,3.5,https://www.realtor.com//realestateandhomes-detail/16404-Prestwick-Place-Ln_Ballwin_MO_63011_M75052-19310
75,House for Sale,"335,900","617 Forrester Dr,",Manchester,MO,63011,"2,910",4,4,https://www.realtor.com//realestateandhomes-detail/617-Forrester-Dr_Manchester_MO_63011_M97818-21145
76,House for Sale,"289,900","422 Monticello Dr,",Ballwin,MO,63011,"1,698",3,2,https://www.realtor.com//realestateandhomes-detail/422-Monticello-Dr_Ballwin_MO_63011_M84296-09756
77,House for Sale,"340,000","8 Nicolet Dr,",Manchester,MO,63011,"2,528",5,3,https://www.realtor.com//realestateandhomes-detail/8-Nicolet-Dr_Ballwin_MO_63011_M70599-39752
78,House for Sale,"219,900","15935 Sandalwood Creek Dr,",Wildwood,MO,63011,"1,164",3,2.5,https://www.realtor.com//realestateandhomes-detail/15935-Sandalwood-Creek-Dr_Ballwin_MO_63011_M78961-64757
79,House for Sale,"449,000","1231 DE Noailles Dr,",Ballwin,MO,63011,"2,357",3,3,https://www.realtor.com//realestateandhomes-detail/1231-De-Noailles-Dr_Manchester_MO_63011_M84644-68117
80,House for Sale,"399,900","1611 Clayton Spur Ct,",Ellisville,MO,63011,"2,280",5,3.5,https://www.realtor.com//realestateandhomes-detail/1611-Clayton-Spur-Ct_Ellisville_MO_63011_M81612-22885
81,House for Sale,"319,000","1525 W Field Ave,",Ellisville,MO,63011,"2,471",4,2.5,https://www.realtor.com//realestateandhomes-detail/1525-W-Field-Ave_Ellisville_MO_63011_M75389-07722
82,House for Sale,"279,900","856 Claymont Dr,",Ballwin,MO,63011,"1,754",4,2,https://www.realtor.com//realestateandhomes-detail/856-Claymont-Dr_Ballwin_MO_63011_M70867-83306
83,House for Sale,"319,900","1004 Bedford Ln,",Ballwin,MO,63011,"1,909",4,2.5,https://www.realtor.com//realestateandhomes-detail/1004-Bedford-Ln_Ballwin_MO_63011_M88187-28652
84,House for Sale,"645,000","270 Churchill Ln,",Ballwin,MO,63011,"4,164",4,3.5,https://www.realtor.com//realestateandhomes-detail/270-Churchill-Ln_Ballwin_MO_63011_M80840-64162
85,House for Sale,"299,900","250 Oak Pass Ct,",Ballwin,MO,63011,"2,022",3,2.5,https://www.realtor.com//realestateandhomes-detail/250-Oak-Pass-Ct_Ballwin_MO_63011_M87224-34160
86,House for Sale,"275,500","851 Gardenway Dr,",Ballwin,MO,63011,"1,903",3,2,https://www.realtor.com//realestateandhomes-detail/851-Gardenway-Dr_Ballwin_MO_63011_M82267-96422
87,House for Sale,"260,000","1058 Lemar Dr,",Ellisville,MO,63011,"1,144",7,2,https://www.realtor.com//realestateandhomes-detail/1058-Lemar-Dr_Ellisville_MO_63011_M72841-95708
88,House for Sale,"215,000","114 Holloway Rd,",Ballwin,MO,63011,"1,235",2,2.5,https://www.realtor.com//realestateandhomes-detail/114-N-Holloway-Rd_Ballwin_MO_63011_M75600-48700
89,House for Sale,"189,900","609 Auber Dr,",Manchester,MO,63011,925,3,1.5,https://www.realtor.com//realestateandhomes-detail/609-Auber-Dr_Ballwin_MO_63011_M71098-76115
90,House for Sale,"219,900","15935 Sandalwood Creek Dr,",Wildwood,MO,63011,"1,164",3,2.5,https://www.realtor.com//realestateandhomes-detail/15935-Sandalwood-Creek-Dr_Ballwin_MO_63011_M78961-64757
91,House for Sale,"515,000","212 White Acre Ct,",Ballwin,MO,63011,"2,654",3,3,https://www.realtor.com//realestateandhomes-detail/212-White-Acre-Ct_Ballwin_MO_63011_M77191-22671
92,House for Sale,"260,000","1058 Lemar Dr,",Ellisville,MO,63011,"1,144",7,2,https://www.realtor.com//realestateandhomes-detail/1058-Lemar-Dr_Ellisville_MO_63011_M72841-95708
93,Condo/Townhome,"80,000","845 Lilybud Ct,",Ballwin,MO,63011,"1,240",3,1.5+,https://www.realtor.com//realestateandhomes-detail/845-Lilybud-Ct_Ballwin_MO_63011_M85891-15694
94,House for Sale,"525,000","2351 Dartmouth Bend Dr,",Wildwood,MO,63011,"2,636",4,2.5,https://www.realtor.com//realestateandhomes-detail/2351-Dartmouth-Bend-Dr_Wildwood_MO_63011_M75827-32470
95,House for Sale,"237,500","526 Spring Meadows Dr,",Manchester,MO,63011,"1,274",4,2,https://www.realtor.com//realestateandhomes-detail/526-Spring-Meadows-Dr_Manchester_MO_63011_M89116-10789
96,House for Sale,"210,000","806 Streiff Ln,",Ballwin,MO,63011,"1,317",2,2,https://www.realtor.com//realestateandhomes-detail/806-Streiff-Ln_Ballwin_MO_63011_M77338-42718
97,House for Sale,"325,000","353 Sudbury Ln,",Ballwin,MO,63011,"1,248",4,3,https://www.realtor.com//realestateandhomes-detail/353-Sudbury-Ln_Ballwin_MO_63011_M78131-07378
98,House for Sale,"292,500","1145 Marsh Ave,",Ellisville,MO,63011,"1,697",3,3,https://www.realtor.com//realestateandhomes-detail/1145-Marsh-Ave_Ellisville_MO_63011_M77970-60095
99,House for Sale,"299,900","250 Oak Pass Ct,",Ballwin,MO,63011,"2,022",3,2.5,https://www.realtor.com//realestateandhomes-detail/250-Oak-Pass-Ct_Ballwin_MO_63011_M87224-34160
100,House for Sale,"329,900","16849 Hickory Trails Ln,",Wildwood,MO,63011,"2,737",4,3.5,https://www.realtor.com//realestateandhomes-detail/16849-Hickory-Trails-Ln_Wildwood_MO_63011_M79855-33745
101,House for Sale,"435,000","344 Country Club Dr,",Ballwin,MO,63011,"2,386",4,3,https://www.realtor.com//realestateandhomes-detail/344-Country-Club-Dr_Ballwin_MO_63011_M84673-36892
102,House for Sale,"449,900","221 Turnberry Place Dr,",Wildwood,MO,63011,"2,343",5,3.5,https://www.realtor.com//realestateandhomes-detail/221-Turnberry-Place-Dr_Ballwin_MO_63011_M74848-58104
103,House for Sale,"283,900","454 Wildwood Pkwy,",Ballwin,MO,63011,"1,525",3,2,https://www.realtor.com//realestateandhomes-detail/454-Wildwood-Pkwy_Ballwin_MO_63011_M85322-28086
104,House for Sale,"395,000","110 Lucerne Crossing Ct,",Ballwin,MO,63011,"2,395",5,3.5,https://www.realtor.com//realestateandhomes-detail/110-Lucerne-Crossing-Ct_Ballwin_MO_63011_M70324-49562
105,House for Sale,"425,000","1608 Strecker Pines Ct,",Wildwood,MO,63011,"2,662",4,3.5,https://www.realtor.com//realestateandhomes-detail/1608-Strecker-Pines-Ct_Wildwood_MO_63011_M71814-20610
106,House for Sale,"289,900","340 Oakleigh Woods Dr,",Ballwin,MO,63011,"1,760",3,2.5,https://www.realtor.com//realestateandhomes-detail/340-Oakleigh-Woods-Dr_Ballwin_MO_63011_M89512-23783
107,House for Sale,"209,900","824 Westwood Dr,",Ballwin,MO,63011,"1,632",3,2,https://www.realtor.com//realestateandhomes-detail/824-Westwood-Dr_Ballwin_MO_63011_M84090-90224
108,Condo/Townhome,"469,900","17051 Fire Glow Dr,",Wildwood,MO,63011,"1,492",2,2.5,https://www.realtor.com//realestateandhomes-detail/17051-Fire-Glow-Dr_Wildwood_MO_63011_M93525-97457
109,House for Sale,"319,900","1004 Bedford Ln,",Ballwin,MO,63011,"1,909",4,2.5,https://www.realtor.com//realestateandhomes-detail/1004-Bedford-Ln_Ballwin_MO_63011_M88187-28652
110,House for Sale,"449,000","1231 DE Noailles Dr,",Ballwin,MO,63011,"2,357",3,3,https://www.realtor.com//realestateandhomes-detail/1231-De-Noailles-Dr_Manchester_MO_63011_M84644-68117
111,House for Sale,"275,000","308 Claymont Dr,",Ballwin,MO,63011,"1,845",3,2,https://www.realtor.com//realestateandhomes-detail/308-Claymont-Dr_Ballwin_MO_63011_M78531-99235
112,House for Sale,"349,900","127 Lucerne Crossing Ct,",Ballwin,MO,63011,"2,260",4,2.5,https://www.realtor.com//realestateandhomes-detail/127-Lucerne-Crossing-Ct_Ballwin_MO_63011_M99533-58133
113,House for Sale,"484,900","517 Clayton Meadows Ct,",Ballwin,MO,63011,"3,073",4,3.5,https://www.realtor.com//realestateandhomes-detail/517-Clayton-Meadows-Ct_Ballwin_MO_63011_M88134-26403
114,House for Sale,"275,500","851 Gardenway Dr,",Ballwin,MO,63011,"1,903",3,2,https://www.realtor.com//realestateandhomes-detail/851-Gardenway-Dr_Ballwin_MO_63011_M82267-96422
115,House for Sale,"349,900","280 Strecker Farms Ct,",Wildwood,MO,63011,"2,800",4,2.5,https://www.realtor.com//realestateandhomes-detail/280-Strecker-Farms-Ct_Wildwood_MO_63011_M80410-77486
116,House for Sale,"449,500","2226 Edge Wood Manor Ln,",Wildwood,MO,63011,"2,515",3,2.5,https://www.realtor.com//realestateandhomes-detail/2226-Edge-Wood-Manor-Ln_Wildwood_MO_63011_M75875-03214
117,House for Sale,"749,000","15248 Clayton Rd,",Ballwin,MO,63011,"3,433",4,3.5,https://www.realtor.com//realestateandhomes-detail/15248-Clayton-Rd_Ballwin_MO_63011_M86567-70866
118,House for Sale,"275,000","515 Glan Tai Dr,",Manchester,MO,63011,"2,110",4,3,https://www.realtor.com//realestateandhomes-detail/515-Glan-Tai-Dr_Ballwin_MO_63011_M83490-85759
119,House for Sale,"279,900","856 Claymont Dr,",Ballwin,MO,63011,"1,754",4,2,https://www.realtor.com//realestateandhomes-detail/856-Claymont-Dr_Ballwin_MO_63011_M70867-83306
120,House for Sale,"375,000","2115 Oak Crest Manor Ln,",Wildwood,MO,63011,"2,540",4,2.5,https://www.realtor.com//realestateandhomes-detail/2115-Oak-Crest-Manor-Ln_Ballwin_MO_63011_M76374-76140
121,House for Sale,"429,900","313 Northmoor Dr,",Ballwin,MO,63011,"2,604",4,2.5,https://www.realtor.com//realestateandhomes-detail/313-Northmoor-Dr_Ballwin_MO_63011_M81712-82244
122,House for Sale,"269,900","1 Sweet Meadows Ln,",Ballwin,MO,63011,"2,002",3,2,https://www.realtor.com//realestateandhomes-detail/1-Sweet-Meadows-Ln_Ballwin_MO_63011_M74747-32620
123,House for Sale,"399,900","1611 Clayton Spur Ct,",Ellisville,MO,63011,"2,280",5,3.5,https://www.realtor.com//realestateandhomes-detail/1611-Clayton-Spur-Ct_Ellisville_MO_63011_M81612-22885
124,House for Sale,"325,000","1381 Nykiel Ct,",Ballwin,MO,63011,"1,885",4,2,https://www.realtor.com//realestateandhomes-detail/1381-Nykiel-Ct_Ballwin_MO_63011_M83845-32671
125,House for Sale,"392,500","608 Log Hill Ct,",Ballwin,MO,63011,"2,460",4,2.5,https://www.realtor.com//realestateandhomes-detail/608-Log-Hill-Ct_Ballwin_MO_63011_M71292-43919
126,House for Sale,"289,900","395 Gateshead Dr,",Manchester,MO,63011,"2,114",4,2.5,https://www.realtor.com//realestateandhomes-detail/395-Gateshead-Dr_Manchester_MO_63011_M86481-77138
127,House for Sale,"389,900","1541 Clayton Woods Ct,",Wildwood,MO,63011,"2,508",4,2.5,https://www.realtor.com//realestateandhomes-detail/1541-Clayton-Woods-Ct_Wildwood_MO_63011_M72134-69321
128,Condo/Townhome,"219,900","120 N Holloway Rd,",Ballwin,MO,63011,"1,235",2,2.5,https://www.realtor.com//realestateandhomes-detail/120-N-Holloway-Rd_Ballwin_MO_63011_M73701-27119
129,House for Sale,"415,000","569 Hickory View Ln,",Ballwin,MO,63011,"2,760",4,2.5,https://www.realtor.com//realestateandhomes-detail/569-Hickory-View-Ln_Ballwin_MO_63011_M70091-02892
130,House for Sale,"339,900","730 Muir View Dr,",Ballwin,MO,63011,"2,179",4,2.5,https://www.realtor.com//realestateandhomes-detail/730-Muir-View-Dr_Ballwin_MO_63011_M71709-52029
131,House for Sale,"645,000","270 Churchill Ln,",Ballwin,MO,63011,"4,164",4,3.5,https://www.realtor.com//realestateandhomes-detail/270-Churchill-Ln_Ballwin_MO_63011_M80840-64162
132,House for Sale,"178,650","706 Boca Chica Dr,",Fenton,MO,63026,"1,350",3,2,https://www.realtor.com//realestateandhomes-detail/706-Boca-Chica-Dr_Fenton_MO_63026_M88424-33644
133,House for Sale,"199,900","2206 Penncross Ct,",Fenton,MO,63026,"1,127",3,2,https://www.realtor.com//realestateandhomes-detail/2206-Penncross-Ct_Fenton_MO_63026_M85497-27519
134,House for Sale,"268,500","891 Shadow Pine Dr,",Fenton,MO,63026,"2,300",3,2.5,https://www.realtor.com//realestateandhomes-detail/891-Shadow-Pine-Dr_Fenton_MO_63026_M70238-20830
135,House for Sale,"184,500","109 May Valley Ln,",Fenton,MO,63026,960,3,1,https://www.realtor.com//realestateandhomes-detail/109-May-Valley-Ln_Fenton_MO_63026_M85880-25352
136,House for Sale,"275,000","2031 Meramec Meadows Dr,",Fenton,MO,63026,"1,429",3,3,https://www.realtor.com//realestateandhomes-detail/2031-Meramec-Meadows-Dr_Fenton_MO_63026_M98024-18980
137,House for Sale,"234,900","551 Winter Garden Dr,",Fenton,MO,63026,"1,364",3,3,https://www.realtor.com//realestateandhomes-detail/551-Winter-Garden-Dr_Fenton_MO_63026_M89448-72646
138,House for Sale,"279,900","938 Winter Lake Dr,",Fenton,MO,63026,"2,153",3,3.5,https://www.realtor.com//realestateandhomes-detail/938-Winter-Lake-Dr_Fenton_MO_63026_M74443-10833
139,House for Sale,"175,000","1927 Waybridge Ln,",Fenton,MO,63026,"1,401",3,1.5,https://www.realtor.com//realestateandhomes-detail/1927-Waybridge-Ln_Fenton_MO_63026_M88798-32723
140,House for Sale,"280,000","50 Worthy Ct,",Fenton,MO,63026,"1,612",3,2,https://www.realtor.com//realestateandhomes-detail/50-Worthy-Ct_Fenton_MO_63026_M87098-22008
